user_id,tweet_id,tweet_text,retweet_count,favorite_count,followers_count,friends_count,verified,label,time_delay (min),neg_sent,pos_sent,neu_sent,comp_sent
337801323,500298981558063107,The day #Ferguson cops beat a man and charged him with getting his blood on their uniforms http://t.co/JawJSRGJ9m http://t.co/B9lA31LLis,530,167,1596,320,0,1,2.5833,0.096,0.0,0.904,-0.2023
14090948,500357713260724224,"ICYMI: The info given today seems to line up with this witness account, even the alleged theft: http://t.co/7hjBIrf1a3

#Ferguson #MikeBrown",309,190,108431,1041,1,1,0.0000,0.0,0.0,1.0,0.0
19948174,500286805720449025,#Ferguson Police apparently has a history of fabrication.  http://t.co/x1d3QTfEBx,265,69,2506,1098,0,1,0.0000,0.0,0.0,1.0,0.0
14090948,500284494201757696,"The info given today seems to line up with this witness account, even the alleged theft: http://t.co/7hjBIrf1a3

#Ferguson #MikeBrown",887,409,108857,1041,1,1,0.0000,0.0,0.0,1.0,0.0
119972954,500309222635360256,"Every incident report I've seen says ""the suspect was X,"" ""the suspect did Y."" On the #Ferguson report, #MikeBrown is ALREADY NAMED. HOW??",265,71,9021,1906,0,1,0.0000,0.185,0.0,0.815,-0.5803
2725579568,500281131057811456,"BREAKING NEWS: According to documents released to the press, #MikeBrown was connected to an earlier robbery #Ferguson http://t.co/LuCR9711S0",105,40,18738,36,0,1,0.0000,0.0,0.0,1.0,0.0
30357467,500288971197263873,so #MikeBrown's hat disappeared and he changed into shoes right? #Ferguson http://t.co/2zu5sUH84S,409,168,3054,372,0,1,0.0000,0.164,0.0,0.836,-0.2878
12004852,500287538578587648,So lets recap. No dashboard cam of the incident. But definitely photos of Michael Brown in a store. Funny how that happens #NMOS14 #Ferguson,107,63,3580,2589,0,1,0.0000,0.059,0.254,0.687,0.7696
1716581,500404132394459136,"MSNBC is literally reporting that Police Chief CLEARLY said it was about jay walking. 

This is a fucking clown show. #Ferguson",139,69,28396,521,0,1,0.0000,0.0,0.153,0.847,0.5319
14560097,500398504075071488,Is the Police Chief in #Ferguson changing the story?  https://t.co/8ujqp0lpb5,233,92,9301,3397,1,1,1.3000,0.0,0.0,1.0,0.0
3108351,500378522788315137,#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a,120,46,4856921,909,1,1,0.0000,0.251,0.0,0.749,-0.6908
46822887,500375839498723328,"Since FBI is investigating the shooting, isn't Darren Wilson a fugitive &amp; the cops who let him leave accessories after the fact? #Ferguson",245,159,25482,1592,0,1,0.0000,0.054,0.0,0.946,-0.0516
26165922,500285938824908801,"""Police in #Ferguson, once charged a man with destruction of property for bleeding on their uniforms while four of them allegedly beat him.""",196,32,2995,978,1,1,0.0000,0.216,0.0,0.784,-0.6705
14289923,500285732578013185,It's not #MikeBrown in those #Ferguson police video stills. Not unless he changed his shoes after the robbery but before he met the officer.,101,47,1570,1118,0,1,NaT,0.0,0.0,1.0,0.0
1415144762,500303238810574849,Someone with better eyes than me please #checkthedatestamp on the bottom left photo. Isn't that JUNE? #Ferguson http://t.co/PTNuxY2v5B,117,30,249,598,0,1,0.0000,0.0,0.245,0.755,0.6369
1291770157,499407248427188224,"Police have thrown something at the crowd. Not sure what tho. Protester says ""they have enough bullets for everybody down here #Ferguson",200,38,6164,622,0,1,0.0000,0.085,0.0,0.915,-0.2411
386815916,500298315368390657,#Ferguson police once beat a man then charged him with destruction of property for bleeding on their uniforms http://t.co/KbTFfyI8mw,186,40,6424,1037,1,1,0.0000,0.256,0.0,0.744,-0.6705
16116288,500290867681587200,"This is simple: IF #MikeBrown was a robbery suspect, why didn’t #Ferguson police say that on DAY ONE? Why wait six days?",942,456,283457,1650,1,1,0.0000,0.113,0.0,0.887,-0.3736
16936858,499456140044824576,St. Louis Co Police tell me ofcr shot a man who pointed handgun at him at Chambers &amp; Sheffingdell at about 1 a.m. Man in critical. #ferguson,185,23,2422,626,1,1,0.0000,0.087,0.0,0.913,-0.3182
14155907,500377191029673984,People got even angrier after the admission that the #Ferguson store theft had nothing to do with why Brown was stopped by Wilson.,288,164,22988,994,0,1,NaT,0.198,0.0,0.802,-0.6369
14717197,500314015609147392,Report: #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http://t.co/kLB4im10qo,113,35,162646,521,1,1,NaT,0.321,0.0,0.679,-0.7269
38736974,500371231183745025,#Ferguson Police Chief says #MikeBrown was stopped because he was walking in road NOT because he was suspected of stealing cigars.,870,300,1360,570,0,1,0.0000,0.294,0.0,0.706,-0.7579
15896580,500297358908071936,Arrived in Crestwood where officer Darren Wilson lives. When I knocked police officer rolled up and told me Wilson left days ago #Ferguson,826,145,2215,1951,1,1,0.0000,0.0,0.0,1.0,0.0
40997767,499697648866045953,"despite clear footage of #ferguson citizens chanting ""killer cops have got to go"", media chooses to hear &amp; report ""kill the cops"" instead.",111,62,3507,277,0,1,0.0000,0.359,0.0,0.641,-0.9039
119972954,500309381930844160,Do you understand what I'm saying? How had they already determined #MikeBrown was the suspect when the #Ferguson report was written?,164,31,9000,1906,0,1,0.0000,0.092,0.115,0.793,0.1431
42921216,499431474731683841,#BREAKING One woman shot in drive-by shooting on 1300 Highmont near the QT. Cannot confirm if the victim survived. #ferguson #mikebrown,422,60,59250,1451,1,1,NaT,0.078,0.254,0.668,0.694
15727317,499565555645685760,"RT @bonedog84: Over 50 people have been arrested in #Ferguson.

None of them is the cop who shot that boy 10 times in cold blood.",131,60,34600,5628,1,1,0.0000,0.114,0.0,0.886,-0.4767
2342775366,500372391407931392,"Oh, whoops, the robbery had nothing to do with #MikeBrown being stopped, but at least now half of America thinks it did. - #Ferguson PD",186,56,291,413,0,1,9.9333,0.059,0.0,0.941,-0.1154
14717197,500381163866062848,Report: #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http://t.co/Mck8FYYOpp,126,43,162744,521,1,1,0.0000,0.321,0.0,0.679,-0.7269
972651,500336040440516608,"Family of Michael Brown slams #Ferguson police chief's ""devious"" attempt to ""blame the victim"" http://t.co/4V3uWtShQH http://t.co/GBnglBgJmo",574,221,4262522,2771,1,1,0.0000,0.243,0.0,0.757,-0.5423
1367531,500283877567770624,#Ferguson police say Michael Brown fit description of strong-arm robbery suspect  http://t.co/bxXMNDzhe6,203,103,4148958,393,1,1,NaT,0.15,0.17,0.68,0.0772
403647191,500408607561629698,Police in #Ferguson once charged a man for bleeding on their uniforms after 4 of them beat him http://t.co/op11jbVEUq http://t.co/crECAGF4t0,353,112,4136,2188,0,1,2.3500,0.096,0.0,0.904,-0.2023
64643056,500278045597368320,URGENT: Darren Wilson is the police officer who shot Mike Brown http://t.co/RZ1eYcKpiY #Ferguson http://t.co/D2HyKchWvq,195,50,722151,413,1,1,0.0000,0.0,0.163,0.837,0.368
2725579568,500288349924782080,Did anyone think of comparing the clothes that #MikeBrown was wearing when he was laying on the street to the security footage? #Ferguson,331,141,18662,36,0,1,0.0000,0.0,0.098,0.902,0.34
28785486,500237448798949376,JUST IN: #Ferguson Police Chief Thomas Jackson tells @RobinRoberts they will release the name of the police officer  today,191,47,3437024,863,1,1,0.7500,0.0,0.0,1.0,0.0
89887215,500280422295937024,Darren Wilson is a six year veteran of the #Ferguson Police and had no disciplinary actions against him.,139,10,19134,1721,1,1,0.0000,0.121,0.0,0.879,-0.296
325265073,500363126294863876,"The #Ferguson police chief just basically confirmed #MikeBrown was gunned to death for the crime of walking in the street?

Horrific.",197,77,14866,1361,0,1,0.0000,0.396,0.0,0.604,-0.9153
1291770157,500284871541940225,I'm NOT believing this story because I know how the police lie and will keep lying and will organize together AND LIE. #MIKEBROWN #Ferguson,176,88,5841,617,0,1,3.8500,0.134,0.0,0.866,-0.5267
16145763,500360095738626049,"Asked why he released surveillance video of robbery, Chief Jackson responds, ""because the press asked for it."" #MikeBrown #Ferguson",115,20,101649,35,1,1,0.0000,0.0,0.0,1.0,0.0
31352434,500291116403789824,"Let's not forget that even if Mike Brown did shoplift, that's not why police said he was stopped or why he was shot. #mikebrown #ferguson",128,31,185,585,0,1,0.0000,0.072,0.063,0.866,-0.0603
3497941,500361668132892673,"shorter #ferguson pd: ""damn, we thought we could dirty up this guys name, we didn't think you guys would CHECK""",120,70,21405,3999,0,1,7.1667,0.132,0.0,0.868,-0.4404
24165761,499530130487017472,A woman in #Ferguson was shot in head last night and released this selfie. Conflicting reports of how it happened: http://t.co/25WX6EkquG,435,73,133403,125,1,1,0.0000,0.124,0.0,0.876,-0.4019
23995748,500319801344929795,"The day #Ferguson cops told a dirty, bloody lie (via @thedailybeast): http://t.co/gnAlHsS7tu http://t.co/vpqnDDVd2u",275,98,112552,14386,1,1,0.0000,0.367,0.0,0.633,-0.7003
18631010,500287815734013952,"The police chief is a 5 star general in projection, imagination and deflection...took a week to hatch this theory #Ferguson",131,66,184832,212,1,1,0.0000,0.0,0.0,1.0,0.0
19380829,500369479482630145,VIDEO Police release surveillance tape from #Ferguson store related to #MichaelBrown: http://t.co/hEIdfPTX60 http://t.co/CIM7L6TJND,111,37,1298668,8244,1,1,0.0000,0.0,0.0,1.0,0.0
235610395,500385868041842688,WOKE. #Ferguson #mikebrown RT @ChamNature: 10 mins RT @DragonflyJonez: 6'4 290. In sandals. RT @_TheSpeakEasy: Hmm http://t.co/urAzIWRNI6,175,42,3455,1053,0,1,37.9667,0.0,0.0,1.0,0.0
19160138,500320680810795009,"#Ferguson PD beat, &amp; charged innocent man with ""Property Damage"" for bleeding on officer's clothes @YourAnonNews  http://t.co/cdyvEIzZRw",395,121,97,132,0,1,0.0000,0.234,0.112,0.654,-0.3818
19881665,500283291493494784,"Oh, a suspect in a robbery? That changes everything. Everyone knows summary execution is the penalty for suspicion of robbery #Ferguson",319,167,1883,1101,0,1,0.0000,0.328,0.0,0.672,-0.7783
237606548,498294764718915586,White man aiming down on police...nothing happens. Unarmed black kid walking back from store shot 10 times. #Ferguson http://t.co/48EcUF2Bwa,767,289,2608,737,0,1,NaT,0.0,0.0,1.0,0.0
13557972,500277563072475136,BREAKING: Darren Wilson named as officer who fatally shot #MichaelBrown in #Ferguson,238,46,153336,19775,1,1,0.0000,0.276,0.0,0.724,-0.6369
236488883,500347114975944705,New link: #Ferguson police release video they say shows a robbery involving #MichaelBrown: http://t.co/GMDuU33oed http://t.co/RaAWvjcWNu,477,217,97726,640,1,1,2.3833,0.0,0.0,1.0,0.0
15727317,500284699760427009,"#Ferguson police hand out info to make Michael Brown seem like a thug. But nothing on how he was actually killed, interaction with officer.",146,55,37092,5630,1,1,0.0000,0.208,0.128,0.664,-0.6597
26642006,499600140580044800,"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",869,1082,2716724,1417,1,1,0.2000,0.085,0.0,0.915,-0.1926
16145763,500361302238564352,Key point: Officer Wilson was not aware that #MikeBrown was a robbery suspect. It will be key in establishing his state of mind. #Ferguson,369,118,101807,35,1,1,0.0000,0.091,0.0,0.909,-0.296
21879831,500360248767840256,"the media didn't even know the video existed, but he just said they requested it? DUDE. #Ferguson",282,97,39767,10517,0,1,0.0000,0.0,0.0,1.0,0.0
14722589,500359075045990401,BOMBSHELL: #Ferguson chief says the police officer might not have even known about the robbery when he shot and killed Michael Brown.,188,44,7798,2858,0,1,0.0000,0.176,0.0,0.824,-0.6705
21957401,499655249398075392,#ferguson has had ZERO homicides in the last year. 'Black on black crime is our real problem' folks where y'all at?,225,61,3129,1087,0,1,0.0000,0.246,0.0,0.754,-0.7351
20772763,500296080710705152,Cigarettes on Staten Island. Cigars in #Ferguson. Are these seriously enough to take a life?,246,108,112774,1096,1,1,0.0000,0.116,0.0,0.884,-0.1779
14464766,500377145349521411,to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson,185,201,1320832,1189,1,1,1.0667,0.26,0.089,0.651,-0.7184
193395018,500279189405433858,"That was very ""SLICK"" of the Police Chief to create a narrative that #MikeBrown was a ""suspect"" in a robbery!  #Ferguson",109,58,58301,4177,0,1,0.0000,0.0,0.123,0.877,0.3382
1533006836,500324836355608576,"Let's be serious, it took 5 days to release the incident report because it took 5 days to create the incident. #Ferguson",130,71,12066,10436,0,1,NaT,0.061,0.098,0.841,0.2023
15951232,499430225043009537,"Call out to STL Co police: only can confirm a person shot on Chambers, and is down. No word on alive or dead, or why. #Ferguson",211,27,2236,744,0,1,1.3667,0.209,0.084,0.707,-0.5994
1054379462,500275363558064128,"http://t.co/Qwgr0uMaX4 Ferguson, Missouri, Police to Release Name of Officer in Fatal Shooting #Ferguson #FergusonShooting #FergusonRiot",331,0,282,882,0,1,NaT,0.2,0.0,0.8,-0.5423
14090948,500358655834062848,#Ferguson Police Chief: The initial contact between #DarrenWilson and #MikeBrown was NOT related to the alleged theft of cigars.,1906,629,106438,1041,1,1,0.7167,0.0,0.0,1.0,0.0
325076723,500327120770301952,How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. #Ferguson,258,187,15222,1026,0,1,0.0000,0.212,0.0,0.788,-0.6486
119972954,500310127896199168,"#Ferguson PD made #MikeBrown the suspect in that ""robbery"" police report. ON WHAT BASIS DID THEY NAME HIM? Unless it was written after....",141,43,8933,1905,0,1,0.0000,0.091,0.0,0.909,-0.296
24165761,498430783699554305,Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6,288,53,133554,127,1,1,0.0000,0.112,0.0,0.888,-0.2263
15754281,500258409988763649,"Name of #Ferguson cop is expected to be released by 9 ET, police chief says: http://t.co/NhMsTgfzYi (J.B. Forbes, AP) http://t.co/7LU1iT1EKB",100,38,1208620,734,1,1,0.0000,0.0,0.0,1.0,0.0
119972954,500309745350508545,"*IF* the report was written same day as the shooting, as bungling as #Ferguson cops have been, we're to believe they had #MikeBrown's name?",137,41,9021,1906,0,1,0.0000,0.0,0.0,1.0,0.0
225235528,500427786159681536,Police in #Ferguson once charged a man w/ destruction of property for bleeding on their uniforms after they beat him http://t.co/MRVP76sdUP,210,68,288881,1072,0,1,0.0000,0.234,0.0,0.766,-0.6705
14090948,500277940253634561,"The name of the officer who shot #MikeBrown has been named. His name is Darren Wilson, a 6-year veteran of the #Ferguson police department.",1343,306,107118,1041,1,1,0.0000,0.0,0.0,1.0,0.0
10168082,500397785246466048,#Ferguson Police: Video Shows Michael Brown Strong-Arming Store Clerk http://t.co/Nm8bHDdUz7 http://t.co/mgdyuatgFE,107,29,437276,126159,1,1,0.0000,0.0,0.0,1.0,0.0
18294906,500359125310922753,"#Ferguson Police Chief confirms when officer stopped #MikeBrown, he was not aware he was a suspect in a robbery.",185,36,2185,488,0,1,0.0000,0.215,0.0,0.785,-0.4767
858924511,500351760402493440,You'd think it would've been more newsworthy when Missouri got rid of due process and made shoplifting a capital crime #Ferguson #MikeBrown,164,107,47498,3,0,1,0.0000,0.149,0.0,0.851,-0.5423
293227742,500296692713783298,"So in #Ferguson, robbing a convenience carries the death penalty. Got it.",121,48,6438,5599,0,1,0.0000,0.434,0.0,0.566,-0.7845
21879831,500359508531884033,Exactly. Why release the video if stopping Mike Brown was not related to the robbery? JESUS CHRIST THIS IS BAD. #Ferguson,221,100,39635,10504,0,1,0.0000,0.235,0.0,0.765,-0.7034
38736974,500393152444772352,FACT. We know more about how #MikeBrown allegedly stole cheap cigars than how and why a #Ferguson police officer shot and killed him.,139,68,1347,565,0,1,0.0000,0.176,0.0,0.824,-0.6705
346809444,500295393301647360,The other day I asked a manager at the #Ferguson Market if police had requested surveillance video. She said no.,161,67,2247,1013,0,1,1.1833,0.115,0.0,0.885,-0.296
1496971,499579905508917248,Not just Mike Brown… Second police shooting in #Ferguson leaves man in critical condition http://t.co/uZpgcJK0bB,270,69,386181,693,1,1,0.0000,0.141,0.0,0.859,-0.3182
14090948,499525020708634625,The woman injured last night... #Ferguson  http://t.co/MaOSd1iarV,303,82,107553,1041,1,1,0.7500,0.31,0.0,0.69,-0.4019
36487440,500288581081260032,"In 2009 #Ferguson PD beat a black man, then charged him for getting blood on their uniforms http://t.co/Y1QTm1BZyt http://t.co/KcuZ5VFMOn",515,96,1171,1692,0,1,15.3167,0.096,0.0,0.904,-0.2023
29330030,500299904817049600,"RT .@rolandsmartin: This is simple: IF #MikeBrown was a robbery suspect, why didn’t #Ferguson police say that on DAY ONE? Why wait six days?",253,99,1000580,2221,1,1,0.0000,0.104,0.0,0.896,-0.3736
179218353,500287313256402945,"An observation from yrs in practice - if it takes you 5 days to get your story out &amp; it doesn't make sense, it's probably not true #Ferguson",117,56,3827,1921,0,1,2.4000,0.085,0.0,0.915,-0.3252
160241472,500280847912955904,Hold on while Chief Jackson sprinkles a little crack on that Mike Brown crime scene ... #Ferguson,102,38,1667,702,0,1,0.0000,0.189,0.0,0.811,-0.5423
29643550,500360596995731456,Wow! What was the point of bring out the robbery footage today if it had nothing to do with Michael Brown being stopped? #Ferguson,118,75,185071,2149,1,1,2.0000,0.068,0.146,0.786,0.4926
303898231,499642374428307457,"Prayers out to mya, HU graduate who was shot while protesting in St. Louis! #MikeBrown #Ferguson http://t.co/J0OEIkJLHU",108,31,1865,1493,0,1,7.4333,0.162,0.0,0.838,-0.4753
